Sentence ID,File Name,Token ID,Form,Misc,Lemma,UPOS,XPOS,Features,Head,Deprel,Deps
49,ZWY-K20.csv,19,ǰudāg,separate,ǰudāg,ADJ,_,_,20,xcomp,_
49,ZWY-K20.csv,26,rawāg,disseminated,rawāg,ADJ,_,_,27,xcomp,_
50,ZWY-K20.csv,4,rōyēn,copper,rōyēn,ADJ,_,_,5,nsubj,_
50,ZWY-K20.csv,29,rawāg,disseminated,rawāg,ADJ,_,_,30,xcomp,_
50,ZWY-K20.csv,33,paydāg,visible,paydāg,ADJ,_,_,35,xcomp,_
51,ZWY-K20.csv,4,brinǰēn,brass,brinǰēn,ADJ,_,_,5,nsubj,_
51,ZWY-K20.csv,30,wany,lost,wany,ADJ,_,_,33,xcomp,_
52,ZWY-K20.csv,4,arzizēn,lead,arzizēn,ADJ,_,_,5,nsubj,_
52,ZWY-K20.csv,16,paydāg,visible,paydāg,ADJ,_,_,17,xcomp,_
53,ZWY-K20.csv,4,pōlāwadēn,steel,pōlāwadēn,ADJ,_,_,5,nsubj,_
55,ZWY-K20.csv,9,astōmandān,corporeal,astōmand,ADJ,Number=Plur,Number=Plur,7,nmod,_
58,ZWY-K20.csv,23,wizārd,parted,wizārd,ADJ,Tense=Past|VerbForm=Part|Subcat=Tran,Tense=Past|VerbForm=Part|Subcat=Tran,26,advcl,_
59,ZWY-K20.csv,11,paydāg,clear,paydāg,ADJ,_,_,0,root,_
61,ZWY-K20.csv,9,mānīgān,dwelling,mānīg,ADJ,Animacy=Inan|Number=Plur,Animacy=Inan|Number=Plur,7,nmod,_
65,ZWY-K20.csv,4,frēftār,deceitful,frēftār,ADJ,_,_,0,root,_
68,ZWY-K20.csv,14,ǰud_gōnag,disharmonious,ǰud-gōnag,ADJ,_,_,16,xcomp,_
70,ZWY-K20.csv,15,ǰud_kēsag,with different financial resource,ǰud-kēsag,ADJ,_,_,17,xcomp,_
70,ZWY-K20.csv,22,ǰudāg,separate,ǰudāg,ADJ,_,_,25,xcomp,_
71,ZWY-K20.csv,12,rāsttar,straight,rāst,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
72,ZWY-K20.csv,4,tangtar,tight,tang,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
74,ZWY-K20.csv,18,spēd,white,spēd,ADJ,_,_,20,xcomp,_
77,ZWY-K20.csv,2,kōdaktar,small,kōdak,ADJ,Degree=Cmp,Degree=Cmp,3,advcl,_
77,ZWY-K20.csv,11,frēftārtar,deceitful,frēftār,ADJ,Degree=Cmp,Degree=Cmp,13,xcomp,_
80,ZWY-K20.csv,6,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
81,ZWY-K20.csv,8,kem,less,kem,ADJ,Degree=Cmp,Degree=Cmp,9,advcl,_
84,ZWY-K20.csv,27,wuzurg,great,wuzurg,ADJ,_,_,28,xcomp,_
87,ZWY-K20.csv,22,bondag,servant,bandag,ADJ,Animacy=Inan,Animacy=Inan,28,nsubj,_
90,ZWY-K20.csv,15,pādixšāy,acceptable,pādixšāy,ADJ,_,_,0,root,_
91,ZWY-K20.csv,12,pādixšāy,acceptable,pādixšāy,ADJ,_,_,0,root,_
95,ZWY-K20.csv,16,pādixšāy,proper,pādixšāy,ADJ,_,_,0,root,_
96,ZWY-K20.csv,3,āzarmīg,respected,āzarmīg,ADJ,_,_,1,nmod,_
98,ZWY-K20.csv,5,āzādagān,noble,āzādag,ADJ,Number=Plur,Number=Plur,3,nmod,_
99,ZWY-K20.csv,2,āzādagān,noble,āzādag,ADJ,Number=Plur,Number=Plur,10,nsubj,_
101,ZWY-K20.csv,1,nāčāragān,helpless,nāčārag,ADJ,Number=Plur,Number=Plur,8,nsubj,_
102,ZWY-K20.csv,21,anspurrīgān,non-believable,anspurrīgān,ADJ,Typo=Yes,Typo=Yes,23,xcomp,_
103,ZWY-K20.csv,14,rāst,true,rāst,ADJ,_,_,17,xcomp,_
105,ZWY-K20.csv,11,wad,bad,wad,ADJ,_,_,12,ccomp,_
108,ZWY-K20.csv,11,wad,bad,wad,ADJ,_,_,15,obj,_
118,ZWY-K20.csv,6,kōdaktar,small,kōdak,ADJ,Degree=Cmp,Degree=Cmp,7,xcomp,_
118,ZWY-K20.csv,12,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,13,xcomp,_
118,ZWY-K20.csv,25,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,26,xcomp,_
119,ZWY-K20.csv,4,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
124,ZWY-K20.csv,23,brahmag_rawišn,pretentious,brahmag-rawišn,ADJ,_,_,25,advcl,_
125,ZWY-K20.csv,2,āzād,noble,āzād,ADJ,_,_,24,nsubj,_
129,ZWY-K20.csv,47,rawāg,prevailing,rawāg,ADJ,_,_,50,xcomp,_
131,ZWY-K20.csv,3,dušpādixšāyīhā,evil ruling,dušpādixšāyīhā,ADJ,_,_,5,xcomp,_
132,ZWY-K20.csv,21,ērān,noble,ēr,ADJ,Number=Plur,Number=Plur,2,nmod,_
132,ZWY-K20.csv,25,anērān,ignoble,anēr,ADJ,Number=Plur,Number=Plur,26,obl,_
134,ZWY-K20.csv,8,purr,full,purr,ADJ,_,_,10,xcomp,_
135,ZWY-K20.csv,13,abārōn,perverted,abārōn,ADJ,_,_,11,nmod,_
136,ZWY-K20.csv,9,rōšntar,light,rōšntar,ADJ,Degree=Cmp|Animacy=Inan,Degree=Cmp|Animacy=Inan,0,root,_
136,ZWY-K20.csv,28,saxttar,severe,saxt,ADJ,Degree=Cmp,Degree=Cmp,29,xcomp,_
138,ZWY-K20.csv,9,stambagtar,oppressive,stambag,ADJ,Degree=Cmp,Degree=Cmp,11,xcomp,_
141,ZWY-K20.csv,6,āgāh,aware,āgāh,ADJ,_,_,10,acl:relcl,_
142,ZWY-K20.csv,21,fribīh,strong,frabīh,ADJ,_,_,18,advcl,_
142,ZWY-K20.csv,33,kirs,feeble?,kirs,ADJ,_,_,31,advcl,_
143,ZWY-K20.csv,11,astōmandān,corporeal,astōmand,ADJ,Number=Plur,Number=Plur,10,nmod,_
143,ZWY-K20.csv,16,ahlaw,righteous,ahlaw,ADJ,_,_,17,obl,_
143,ZWY-K20.csv,26,ahlaw,righteous,ahlaw,ADJ,_,_,27,ccomp,_
143,ZWY-K20.csv,33,ahlaw,righteous,ahlaw,ADJ,_,_,1,ccomp,_
147,ZWY-K20.csv,3,ahlawān,righteous person,ahlaw,ADJ,Animacy=Hum|Number=Plur,Animacy=Hum|Number=Plur,1,nmod,_
147,ZWY-K20.csv,5,pahlom,excellent,pahlom,ADJ,Degree=Sup,Degree=Sup,7,nsubj,_
148,ZWY-K20.csv,21,škofttar,terrible,škeft,ADJ,Degree=Cmp|Typo=Yes,Degree=Cmp|Typo=Yes,1,ccomp,_
149,ZWY-K20.csv,15,weh_zīyišntar,of better life,weh_zīyišntar,ADJ,Degree=Comp,Degree=Comp,0,root,_
153,ZWY-K20.csv,9,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,6,nmod,_
153,ZWY-K20.csv,16,āgāh,aware,āgāh,ADJ,_,_,0,root,_
154,ZWY-K20.csv,15,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,8,acl:cleft,_
155,ZWY-K20.csv,13,astōmandān,corporeal,astōmand,ADJ,Number=Plur,Number=Plur,11,nmod,_
156,ZWY-K20.csv,20,gišnag_zīwišnīg,short living,gišnag_zīwišnīg,ADJ,_,_,21,obj,_
157,ZWY-K20.csv,9,nišānag,sign,nišānag,ADJ,_,_,11,nmod,_
157,ZWY-K20.csv,34,suxr_zēn,having red weapon,suxr-zēn,ADJ,_,_,32,ccomp,_
158,ZWY-K20.csv,15,paydāg,visible,paydāg,ADJ,_,_,16,xcomp,_
159,ZWY-K20.csv,1,ē_sad_gānag,hundred fold,sad-gānag,ADJ,NumType=Mult,NumType=Mult,0,root,_
165,ZWY-K20.csv,7,xešm_tōhmagān,of anger seed,xešm-tōhmag,ADJ,Number=Plur,Number=Plur,3,nsubj,_
165,ZWY-K20.csv,9,gānag,fold,gānag,ADJ,NumType=Mult,NumType=Mult,3,obj,_
166,ZWY-K20.csv,18,frāx_dawīdār,of wide speed (daevic),frāx_dawīdār,ADJ,Typo=Yes,Typo=Yes,17,xcomp,_
172,ZWY-K20.csv,19,paydāg,visible,paydāg,ADJ,_,_,15,advcl,_
173,ZWY-K20.csv,23,sūrāg_mānīh,residing in holes,sūrāg-mānīg,ADJ,Typo=Yes,Typo=Yes,32,advcl,_
173,ZWY-K20.csv,30,nihang,few,nihang,ADJ,_,_,32,xcomp,_
175,ZWY-K20.csv,16,druwand,evil,druwand,ADJ,_,_,24,nsubj,_
176,ZWY-K20.csv,11,astōmandān,corporeal,astōmand,ADJ,Number=Plur,Number=Plur,10,nmod,_
176,ZWY-K20.csv,17,marag,number,marag,ADJ,Animacy=Inan,Animacy=Inan,23,advcl,_
177,ZWY-K20.csv,24,paydāg,visible,paydāg,ADJ,_,_,25,xcomp,_
183,ZWY-K20.csv,8,sī_sālag,30-years-old,sālag,ADJ,_,_,9,xcomp,_
184,ZWY-K20.csv,2,amar_drafšīh,(having) countless flags,amar-drafšīh,ADJ,_,_,8,obl,_
184,ZWY-K20.csv,8,ul_grift_drafš,"up(wards)-take, hold, restrain-banner",ul-grift-drafš,ADJ,_,_,0,root,_
186,ZWY-K20.csv,7,bālist,summit,bālist,ADJ,Degree=Sup,Degree=Sup,8,obl,_
2,ZWY-K43.csv,6,mazdēsnān,Mazda-worshipper,mazdēsn,ADJ,Animacy=Hum|Number=Plur,Animacy=Hum|Number=Plur,4,nmod,_
3,ZWY-K43.csv,4,paydāg,obvious,paydāg,ADJ,_,_,0,root,_
6,ZWY-K43.csv,2,zarrēn,golden,zarrēn,ADJ,_,_,0,root,_
10,ZWY-K43.csv,3,zarrēn,golden,zarrēn,ADJ,_,_,4,nmod,_
12,ZWY-K43.csv,4,pōlāwadēn,steel,pōlāwadēn,ADJ,_,_,5,nmod,_
14,ZWY-K43.csv,12,paydāg,clear,paydāg,ADJ,_,_,0,root,_
14,ZWY-K43.csv,31,yazadān_kird,god,yazadān-kird,ADJ,_,_,29,nmod,_
18,ZWY-K43.csv,5,paydāg,clear,paydāg,ADJ,_,_,0,root,_
38,ZWY-K43.csv,21,husraw,famous,husraw,ADJ,_,_,15,acl:relcl,_
38,ZWY-K43.csv,34,burzišnīg,desirable,burzišnīg,ADJ,_,_,35,xcomp,_
39,ZWY-K43.csv,16,burzišnīg,desirable,burzišnīg,ADJ,_,_,17,xcomp,_
40,ZWY-K43.csv,4,tuwānīg,rich,ykˈ,ADJ,_,_,3,obj,_
40,ZWY-K43.csv,9,burzišnīg,desirable,burzišnīg,ADJ,_|Subcat=Tran,_|Subcat=Tran,10,xcomp,_
41,ZWY-K43.csv,9,burzišnīg,desirable,burzišnīg,ADJ,_|Subcat=Tran,_|Subcat=Tran,10,xcomp,_
43,ZWY-K43.csv,2,zarrēn,golden,zarrēn,ADJ,_,_,0,root,_
43,ZWY-K43.csv,19,āhen,(made of) iron,āhen,ADJ,_,_,21,nsubj,_
46,ZWY-K43.csv,4,zarrēn,golden,zarrēn,ADJ,_,_,5,nsubj,_
50,ZWY-K43.csv,12,paydāg,obvious,paydāg,ADJ,_,_,0,root,_
51,ZWY-K43.csv,3,asēmēn,silver(n),asēmēn,ADJ,_,_,4,nsubj,_
51,ZWY-K43.csv,19,ǰudāg,separate,ǰudāg,ADJ,_,_,20,xcomp,_
52,ZWY-K43.csv,4,rōyēn,copper,rōyēn,ADJ,_,_,5,nsubj,_
52,ZWY-K43.csv,29,rawāg,current,rawāg,ADJ,_,_,30,xcomp,_
52,ZWY-K43.csv,32,paydāg,visible,paydāg,ADJ,_,_,34,xcomp,_
53,ZWY-K43.csv,4,brinǰēn,brass,ynˈ,ADJ,_,_,5,nsubj,_
54,ZWY-K43.csv,1,tār,gloomy,tār,ADJ,_,_,6,obl,_
55,ZWY-K43.csv,2,pōlāwadēn,steel,pōlāwadēn,ADJ,_,_,3,nsubj,_
57,ZWY-K43.csv,9,astōmandān,corporeal,astōmand,ADJ,Number=Plur,Number=Plur,7,nmod,_
60,ZWY-K43.csv,18,wizārd,parted,wizārd,ADJ,Tense=Past|VerbForm=Part|Subcat=Tran,Tense=Past|VerbForm=Part|Subcat=Tran,21,advcl,_
61,ZWY-K43.csv,11,paydāg,clear,paydāg,ADJ,_,_,0,root,_
66,ZWY-K43.csv,4,wizārd_wars,with parted hair,wizārd-wars,ADJ,_,_,2,nmod,_
66,ZWY-K43.csv,5,frēftār,deceitful,frēftār,ADJ,_,_,0,root,_
69,ZWY-K43.csv,10,frēftār,deceitful,frēftār,ADJ,Typo=Yes,Typo=Yes,12,xcomp,_
69,ZWY-K43.csv,18,wad,bad,wad,ADJ,_,_,19,advcl,_
69,ZWY-K43.csv,23,ǰud_gōnag,disharmonious,ǰud-gōnag,ADJ,_,_,25,xcomp,_
71,ZWY-K43.csv,17,ǰud_kēsag,with different financial resource,ǰud-kēsag,ADJ,_,_,19,xcomp,_
71,ZWY-K43.csv,23,ǰudāg,separate,ǰudāg,ADJ,_,_,27,xcomp,_
72,ZWY-K43.csv,12,rāsttar,straight,rāst,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
73,ZWY-K43.csv,4,tangtar,tight,tang,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
75,ZWY-K43.csv,20,spēd,white,spēd,ADJ,_,_,22,xcomp,_
78,ZWY-K43.csv,2,kōdaktar,small,kōdak,ADJ,Degree=Cmp,Degree=Cmp,3,advcl,_
78,ZWY-K43.csv,11,frēftārtar,deceitful,frēftār,ADJ,Degree=Cmp|Typo=Yes,Degree=Cmp|Typo=Yes,13,xcomp,_
81,ZWY-K43.csv,6,kam,little,kam,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
82,ZWY-K43.csv,7,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,8,advcl,_
90,ZWY-K43.csv,15,pādixšāy,acceptable,pādixšāy,ADJ,_,_,0,root,_
91,ZWY-K43.csv,12,pādixšāy,acceptable,pādixšāy,ADJ,_,_,0,root,_
95,ZWY-K43.csv,17,pādixšāy,proper,pādixšāy,ADJ,_,_,0,root,_
98,ZWY-K43.csv,5,āzādagān,noble,āzādag,ADJ,Number=Plur,Number=Plur,3,nmod,_
99,ZWY-K43.csv,2,āzādagān,noble,āzādag,ADJ,Number=Plur,Number=Plur,11,nsubj,_
101,ZWY-K43.csv,2,nāčāragān,helpless,nāčārag,ADJ,Number=Plur,Number=Plur,10,nsubj,_
102,ZWY-K43.csv,22,anspurrīgān,non-believable,anspurrīgān,ADJ,Typo=Yes,Typo=Yes,24,xcomp,_
103,ZWY-K43.csv,15,rāst,true,rāst,ADJ,_,_,18,xcomp,_
108,ZWY-K43.csv,10,wad,bad,wad,ADJ,_,_,14,obj,_
117,ZWY-K43.csv,7,kōdaktar,small,kōdak,ADJ,Degree=Cmp,Degree=Cmp,8,xcomp,_
117,ZWY-K43.csv,13,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,14,xcomp,_
117,ZWY-K43.csv,28,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,29,xcomp,_
118,ZWY-K43.csv,5,kam,less,kam,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
123,ZWY-K43.csv,21,brahmag_rawišn,pretentious,brahmag-rawišn,ADJ,_,_,23,advcl,_
124,ZWY-K43.csv,2,āzād,noble,āzād,ADJ,Animacy=Hum,Animacy=Hum,24,nsubj,_
127,ZWY-K43.csv,8,gōhr_ēwēnist,things likeliest to gem,gōhr-ēwēnist,ADJ,Degree=Sup,Degree=Sup,11,nsubj,_
128,ZWY-K43.csv,44,rawāg,prevailing,rawāg,ADJ,_,_,45,xcomp,_
130,ZWY-K43.csv,1,dušpāduxšāyīhīhā,misruling,dušpādixšāyīhīhā,ADJ,_,_,3,xcomp,_
131,ZWY-K43.csv,23,ērān,noble,ēr,ADJ,Number=Plur,Number=Plur,1,nmod,_
131,ZWY-K43.csv,27,anērān,ignoble,anēr,ADJ,Number=Plur,Number=Plur,28,obl,_
133,ZWY-K43.csv,6,xwāstag_purr,saturated with wealth,xwāstag-purr,ADJ,_,_,9,xcomp,_
134,ZWY-K43.csv,13,abārōn,perverted,abārōn,ADJ,_,_,11,nmod,_
135,ZWY-K43.csv,7,rōšntar,light,rōšntar,ADJ,Degree=Cmp|Animacy=Inan,Degree=Cmp|Animacy=Inan,0,root,_
135,ZWY-K43.csv,28,saxttar,difficult,saxt,ADJ,Degree=Cmp,Degree=Cmp,29,xcomp,_
137,ZWY-K43.csv,9,stambagtar,oppressive,stambag,ADJ,Degree=Cmp,Degree=Cmp,11,xcomp,_
140,ZWY-K43.csv,6,āgāh,informed,āgāh,ADJ,_,_,10,acl:relcl,_
140,ZWY-K43.csv,29,dēwēsnān,worshipper of demons,dēwēsn,ADJ,Number=Plur,Number=Plur,22,nmod,_
141,ZWY-K43.csv,21,fribīh,strong,frabīh,ADJ,_,_,18,advcl,_
141,ZWY-K43.csv,34,kirs,feeble?,kirs,ADJ,_,_,32,advcl,_
142,ZWY-K43.csv,13,astōmandān,corporeal,astōmand,ADJ,_,_,12,nmod,_
142,ZWY-K43.csv,18,ahlaw,righteous,ahlaw,ADJ,_,_,20,obl,_
142,ZWY-K43.csv,28,ahlaw,righteous,ahlaw,ADJ,_,_,29,ccomp,_
142,ZWY-K43.csv,36,ahlaw,righteous,ahlaw,ADJ,_,_,1,ccomp,_
146,ZWY-K43.csv,3,ahlawān,righteous person,ahlaw,ADJ,Animacy=Hum|Number=Plur,Animacy=Hum|Number=Plur,1,nmod,_
146,ZWY-K43.csv,5,pahlom,best,pahlom,ADJ,Degree=Sup,Degree=Sup,7,nsubj,_
147,ZWY-K43.csv,22,škofttar,terrible,škeft,ADJ,Degree=Cmp,Degree=Cmp,1,ccomp,_
148,ZWY-K43.csv,18,weh_zīwišntar,of good life,weh_zīwišn,ADJ,Degree=Cmp,Degree=Cmp,0,root,_
152,ZWY-K43.csv,9,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,6,nmod,_
152,ZWY-K43.csv,17,āgāh,aware,āgāh,ADJ,_,_,0,root,_
153,ZWY-K43.csv,12,weh,better,weh,ADJ,Degree=Cmp,Degree=Cmp,7,acl:cleft,_
154,ZWY-K43.csv,8,astōmandān,corporeal,astōmand,ADJ,Number=Plur,Number=Plur,7,nmod,_
155,ZWY-K43.csv,19,gišnag_zīwišnīg,short living,gišnag_zīwišnīg,ADJ,_,_,20,obj,_
156,ZWY-K43.csv,10,nišānag,sign,nišānag,ADJ,_,_,13,nmod,_
156,ZWY-K43.csv,16,xešm_tōhmagān,of anger seed,xešm-tōhmagān,ADJ,Number=Plur,Number=Plur,20,obl,_
156,ZWY-K43.csv,28,hrōmāyag,Roman,hrōmāyag,ADJ,_,_,26,ccomp,_
156,ZWY-K43.csv,34,suxr_kulāh,wearing red cap,suxr-kulāh,ADJ,_,_,26,ccomp,_
157,ZWY-K43.csv,28,paydāg,visible,paydāg,ADJ,_,_,29,xcomp,_
158,ZWY-K43.csv,1,ē_sad_gānag,hundred fold,sad-gānag,ADJ,NumType=Mult,NumType=Mult,0,root,_
164,ZWY-K43.csv,7,xešm_tōhmagān,of anger seed,xešm-tōhmag,ADJ,Number=Plur,Number=Plur,3,nsubj,_
171,ZWY-K43.csv,21,paydāg,visible,paydāg,ADJ,_,_,5,advcl,_
172,ZWY-K43.csv,11,ohrmazd_dād,attributed by Ohrmazd,ohrmazd-dād,ADJ,_,_,8,nmod,_
172,ZWY-K43.csv,24,sūrāg_mānīh,residing in holes,sūrāg-mānišnīg,ADJ,Typo=Yes,Typo=Yes,32,advcl,_
172,ZWY-K43.csv,30,nihang,few,nihang,ADJ,_,_,32,xcomp,_
176,ZWY-K43.csv,15,druwand,evil,druwand,ADJ,_,_,20,nsubj,_
177,ZWY-K43.csv,11,astōmandān,corporeal,astōmand,ADJ,Number=Plur,Number=Plur,10,nmod,_
177,ZWY-K43.csv,18,marag,number,marag,ADJ,Animacy=Inan,Animacy=Inan,24,advcl,_
178,ZWY-K43.csv,24,paydāg,visible,paydāg,ADJ,_,_,25,xcomp,_
185,ZWY-K43.csv,7,30_sālag,30 year old,30-sālag,ADJ,_,_,8,xcomp,_
186,ZWY-K43.csv,8,amar_drafšīh,(having) countless flags,amar-drafšīh,ADJ,_,_,6,ccomp,_
186,ZWY-K43.csv,12,hindūgān,Indian,hindūg,ADJ,_,_,10,nmod,_
188,ZWY-K43.csv,7,bālist,summit,bālist,ADJ,Degree=Sup,Degree=Sup,8,obl,_
188,ZWY-K43.csv,18,ārāstag_drafš,(having) adorned flag,ārāstanag-drafš,ADJ,_,_,0,root,_
